0.7187 3.063755 0.0005 0.006
0.71221 2.932548 0.0005 0.006
0.70405 2.739852 0.0005 0.006
0.69866 2.61297 0.0005 0.005
0.69435 2.510323 0.0005 0.005
0.69025 2.417671 0.0005 0.005
0.68685 2.342248 0.0005 0.005
0.68245 2.250049 0.0005 0.005
0.67782 2.150599 0.0005 0.005
0.67223 2.024153 0.0005 0.005
0.66765 1.919537 0.0005 0.004
0.6656 1.875442 0.0004 0.004
0.65936 1.741273 0.0004 0.004
0.65538 1.660093 0.0004 0.004
0.6491 1.515698 0.0004 0.004

