0.708046 0.027513
0.709749 0.028412
0.711511 0.029373
0.713335 0.030402
0.715227 0.031506
0.717192 0.032693
0.719235 0.033974
0.721364 0.035361
0.723584 0.036866
0.725905 0.038505
0.728337 0.040299
0.73089 0.042268
0.733577 0.044442
0.736413 0.046853
0.739415 0.049542
0.742604 0.05256
0.746005 0.055974
0.749647 0.059864
0.753569 0.06434
0.757815 0.069544
0.762445 0.075671

